date,home_team,away_team,home_goals,away_goals,season,winner
20230211,FLA,COL,3.0,5.0,2022,away
20230220,FLA,ANA,4.0,3.0,2022,home
20230224,FLA,BUF,1.0,3.0,2022,away
20230302,FLA,NSH,1.0,2.0,2022,away
20230304,FLA,PIT,4.0,1.0,2022,home
20230307,FLA,VGK,2.0,1.0,2022,home
20230310,FLA,CHI,4.0,3.0,2022,home
20230311,FLA,WPG,4.0,5.0,2022,away
20230316,FLA,MTL,9.0,5.0,2022,home
20230318,FLA,NJD,4.0,2.0,2022,home
20230323,FLA,TOR,2.0,6.0,2022,away
20230325,FLA,NYR,3.0,4.0,2022,away
20230404,FLA,BUF,2.0,1.0,2022,home
20230406,FLA,OTT,7.0,2.0,2022,home
20230410,FLA,TOR,1.0,2.0,2022,away
20230413,FLA,CAR,4.0,6.0,2022,away
20231019,FLA,TOR,3.0,1.0,2023,home
20231021,FLA,VAN,3.0,5.0,2023,away
20231024,FLA,SJS,3.0,1.0,2023,home
20231028,FLA,SEA,3.0,2.0,2023,home
20231106,FLA,CBJ,5.0,4.0,2023,home
20231110,FLA,CAR,5.0,2.0,2023,home
20231112,FLA,CHI,4.0,3.0,2023,home
20231120,FLA,EDM,5.0,3.0,2023,home
20231122,FLA,BOS,1.0,3.0,2023,away
20231124,FLA,WPG,0.0,3.0,2023,away
20231202,FLA,NYI,3.0,4.0,2023,away
20231206,FLA,DAL,5.0,4.0,2023,home
20231208,FLA,PIT,3.0,1.0,2023,home
20231221,FLA,STL,1.0,4.0,2023,away
20231223,FLA,VGK,4.0,2.0,2023,home
20231229,FLA,NYR,4.0,3.0,2023,home
20231230,FLA,MTL,4.0,1.0,2023,home
20240111,FLA,LAK,3.0,2.0,2023,home
20240113,FLA,NJD,1.0,4.0,2023,away
20240115,FLA,ANA,4.0,5.0,2023,away
20240117,FLA,DET,2.0,3.0,2023,away
20240119,FLA,MIN,4.0,6.0,2023,away
20240124,FLA,ARI,6.0,2.0,2023,home
20240206,FLA,PHI,1.0,2.0,2023,away
20240208,FLA,WSH,4.0,2.0,2023,home
20240210,FLA,COL,4.0,0.0,2023,home
20240220,FLA,OTT,3.0,2.0,2023,home
20240224,FLA,WSH,3.0,2.0,2023,home
20240227,FLA,BUF,3.0,2.0,2023,home
20240229,FLA,MTL,3.0,3.0,2023,away
20240307,FLA,PHI,1.0,2.0,2023,away
20240309,FLA,CGY,5.0,1.0,2023,home
20240316,FLA,TBL,3.0,5.0,2023,away
20240321,FLA,NSH,0.0,3.0,2023,away
20240326,FLA,BOS,3.0,4.0,2023,away
20240328,FLA,NYI,2.0,3.0,2023,away
20240330,FLA,DET,2.0,2.0,2023,away
20240409,FLA,OTT,2.0,0.0,2023,home
20240411,FLA,CBJ,4.0,0.0,2023,home
20240413,FLA,BUF,3.0,2.0,2023,home
20240416,FLA,TOR,5.0,2.0,2023,home
20241008,FLA,BOS,6.0,4.0,2024,home
20241017,FLA,VAN,2.0,3.0,2024,away
20241019,FLA,VGK,4.0,3.0,2024,home
20241022,FLA,MIN,1.0,5.0,2024,away
20241102,FLA,DAL,4.0,2.0,2024,home
20241107,FLA,NSH,6.0,2.0,2024,home
20241109,FLA,PHI,3.0,3.0,2024,away
20241112,FLA,NJD,1.0,4.0,2024,away
20241114,FLA,NJD,2.0,6.0,2024,away
20241116,FLA,WPG,5.0,0.0,2024,home
20241123,FLA,COL,4.0,7.0,2024,away
20241125,FLA,WSH,1.0,4.0,2024,away
20241127,FLA,TOR,5.0,1.0,2024,home
20241130,FLA,CAR,6.0,0.0,2024,home
20241207,FLA,SJS,3.0,1.0,2024,home
20241220,FLA,STL,2.0,1.0,2024,home
20241223,FLA,TBL,0.0,4.0,2024,away
20241228,FLA,MTL,0.0,4.0,2024,away
20241230,FLA,NYR,5.0,3.0,2024,home
20250102,FLA,CAR,1.0,3.0,2024,away
20250103,FLA,PIT,2.0,2.0,2024,away
20250111,FLA,BOS,3.0,4.0,2024,away
20250116,FLA,DET,2.0,5.0,2024,away
20250118,FLA,ANA,3.0,0.0,2024,home
20250129,FLA,LAK,3.0,0.0,2024,home
20250201,FLA,CHI,5.0,1.0,2024,home
20250202,FLA,NYI,6.0,3.0,2024,home
20250208,FLA,OTT,5.0,1.0,2024,home
20250222,FLA,SEA,1.0,2.0,2024,away
20250227,FLA,EDM,4.0,3.0,2024,home
20250301,FLA,CGY,3.0,0.0,2024,home
20250303,FLA,TBL,2.0,1.0,2024,home
20250306,FLA,CBJ,3.0,0.0,2024,home
20250308,FLA,BUF,4.0,0.0,2024,home
20250323,FLA,PIT,3.0,3.0,2024,away
20250328,FLA,UTA,2.0,1.0,2024,home
20250330,FLA,MTL,2.0,4.0,2024,away
20250408,FLA,TOR,3.0,1.0,2024,home
20250410,FLA,DET,4.0,1.0,2024,home
20250412,FLA,BUF,2.0,2.0,2024,away
20250414,FLA,NYR,3.0,5.0,2024,away
20210516,FLA,T.B,4.0,5.0,2020,away
20210518,FLA,T.B,1.0,3.0,2020,away
20210524,FLA,T.B,4.0,1.0,2020,home
20220503,FLA,WSH,2.0,4.0,2021,away
20220505,FLA,WSH,5.0,1.0,2021,home
20220511,FLA,WSH,5.0,3.0,2021,home
20220517,FLA,TBL,1.0,4.0,2021,away
20220519,FLA,TBL,1.0,2.0,2021,away
20230421,FLA,BOS,2.0,4.0,2022,away
20230423,FLA,BOS,2.0,6.0,2022,away
20230428,FLA,BOS,7.0,5.0,2022,home
20230507,FLA,TOR,3.0,2.0,2022,home
20230510,FLA,TOR,1.0,2.0,2022,away
20230522,FLA,CAR,1.0,0.0,2022,home
20230524,FLA,CAR,4.0,3.0,2022,home
20230608,FLA,VGK,3.0,2.0,2022,home
20230610,FLA,VGK,2.0,3.0,2022,away
20240421,FLA,TBL,3.0,2.0,2023,home
20240423,FLA,TBL,3.0,2.0,2023,home
20240429,FLA,TBL,6.0,1.0,2023,home
20240506,FLA,BOS,1.0,5.0,2023,away
20240508,FLA,BOS,6.0,1.0,2023,home
20240514,FLA,BOS,1.0,2.0,2023,away
20240526,FLA,NYR,4.0,5.0,2023,away
20240528,FLA,NYR,3.0,2.0,2023,home
20240601,FLA,NYR,2.0,1.0,2023,home
20240608,FLA,EDM,3.0,0.0,2023,home
20240610,FLA,EDM,4.0,1.0,2023,home
20240618,FLA,EDM,3.0,5.0,2023,away
20240624,FLA,EDM,2.0,1.0,2023,home
20250426,FLA,TBL,1.0,5.0,2024,away
20250428,FLA,TBL,4.0,2.0,2024,home
20250509,FLA,TOR,5.0,4.0,2024,home
20250511,FLA,TOR,2.0,0.0,2024,home
20250516,FLA,TOR,0.0,2.0,2024,away
20250524,FLA,CAR,6.0,2.0,2024,home
20250526,FLA,CAR,0.0,3.0,2024,away
20250609,FLA,EDM,6.0,1.0,2024,home
20250612,FLA,EDM,4.0,5.0,2024,away
20250617,FLA,EDM,5.0,1.0,2024,home
20210114,BUF,WSH,4.0,6.0,2020,away
20210115,BUF,WSH,1.0,2.0,2020,away
20210126,BUF,NYR,3.0,2.0,2020,home
20210128,BUF,NYR,2.0,3.0,2020,away
20210130,BUF,N.J,3.0,3.0,2020,away
20210131,BUF,N.J,3.0,5.0,2020,away
20210215,BUF,NYI,1.0,3.0,2020,away
20210216,BUF,NYI,0.0,3.0,2020,away
20210225,BUF,N.J,3.0,4.0,2020,away
20210227,BUF,PHI,0.0,3.0,2020,away
20210228,BUF,PHI,0.0,3.0,2020,away
20210311,BUF,PIT,2.0,5.0,2020,away
20210313,BUF,PIT,0.0,3.0,2020,away
20210315,BUF,WSH,0.0,6.0,2020,away
20210318,BUF,BOS,1.0,4.0,2020,away
20210329,BUF,PHI,3.0,4.0,2020,away
20210331,BUF,PHI,6.0,1.0,2020,home
20210401,BUF,NYR,2.0,3.0,2020,away
20210403,BUF,NYR,2.0,2.0,2020,away
20210408,BUF,N.J,3.0,6.0,2020,away
20210409,BUF,WSH,3.0,4.0,2020,away
20210417,BUF,PIT,2.0,3.0,2020,away
20210418,BUF,PIT,4.0,2.0,2020,home
20210420,BUF,BOS,0.0,2.0,2020,away
20210422,BUF,BOS,1.0,5.0,2020,away
20210423,BUF,BOS,6.0,4.0,2020,home
20210503,BUF,NYI,4.0,2.0,2020,home
20210504,BUF,NYI,3.0,3.0,2020,away
20211014,BUF,MTL,5.0,1.0,2021,home
20211016,BUF,ARI,1.0,1.0,2021,away
20211019,BUF,VAN,5.0,2.0,2021,home
20211022,BUF,BOS,1.0,4.0,2021,away
20211025,BUF,TBL,5.0,1.0,2021,home
20211106,BUF,DET,3.0,4.0,2021,away
20211112,BUF,EDM,3.0,2.0,2021,home
20211113,BUF,TOR,4.0,5.0,2021,away
20211118,BUF,CGY,0.0,5.0,2021,away
20211122,BUF,CBJ,4.0,7.0,2021,away
20211124,BUF,BOS,1.0,5.0,2021,away
20211126,BUF,MTL,4.0,1.0,2021,home
20211129,BUF,SEA,4.0,7.0,2021,away
20211207,BUF,ANA,0.0,2.0,2021,away
20211210,BUF,NYR,1.0,2.0,2021,away
20211211,BUF,WSH,2.0,2.0,2021,away
20211229,BUF,NJD,3.0,4.0,2021,away
20220106,BUF,SJS,2.0,3.0,2021,away
20220111,BUF,TBL,1.0,6.0,2021,away
20220117,BUF,DET,2.0,3.0,2021,away
20220120,BUF,DAL,4.0,5.0,2021,away
20220122,BUF,PHI,6.0,3.0,2021,home
20220210,BUF,CBJ,3.0,4.0,2021,away
20220215,BUF,NYI,6.0,3.0,2021,home
20220217,BUF,OTT,1.0,3.0,2021,away
20220219,BUF,COL,3.0,5.0,2021,away
20220304,BUF,MIN,5.0,4.0,2021,home
20220306,BUF,LAK,0.0,3.0,2021,away
20220307,BUF,FLA,1.0,6.0,2021,away
20220310,BUF,VGK,3.0,1.0,2021,home
20220313,BUF,TOR,5.0,2.0,2021,home
20220323,BUF,PIT,3.0,3.0,2021,away
20220325,BUF,WSH,3.0,3.0,2021,away
20220330,BUF,WPG,2.0,2.0,2021,away
20220401,BUF,NSH,4.0,3.0,2021,home
20220403,BUF,FLA,3.0,5.0,2021,away
20220405,BUF,CAR,4.0,2.0,2021,home
20220414,BUF,STL,2.0,6.0,2021,away
20220416,BUF,PHI,4.0,3.0,2021,home
20220423,BUF,NYI,5.0,3.0,2021,home
20220429,BUF,CHI,3.0,2.0,2021,home
20221013,BUF,OTT,4.0,1.0,2022,home
20221015,BUF,FLA,3.0,4.0,2022,away
20221027,BUF,MTL,2.0,3.0,2022,away
20221029,BUF,CHI,4.0,3.0,2022,home
20221031,BUF,DET,8.0,3.0,2022,home
20221102,BUF,PIT,6.0,3.0,2022,home
20221108,BUF,ARI,1.0,4.0,2022,away
20221110,BUF,VGK,4.0,7.0,2022,away
20221112,BUF,BOS,1.0,3.0,2022,away
20221115,BUF,VAN,4.0,5.0,2022,away
20221123,BUF,STL,6.0,2.0,2022,home
20221125,BUF,NJD,1.0,3.0,2022,away
20221128,BUF,TBL,5.0,6.0,2022,away
20221201,BUF,COL,4.0,6.0,2022,away
20221204,BUF,SJS,6.0,3.0,2022,home
20221209,BUF,PIT,3.0,4.0,2022,away
20221213,BUF,LAK,6.0,0.0,2022,home
20221229,BUF,DET,6.0,3.0,2022,home
20230107,BUF,MIN,6.0,5.0,2022,home
20230109,BUF,PHI,0.0,4.0,2022,away
20230110,BUF,SEA,3.0,4.0,2022,away
20230112,BUF,WPG,2.0,4.0,2022,away
20230116,BUF,FLA,1.0,4.0,2022,away
20230119,BUF,NYI,3.0,2.0,2022,home
20230121,BUF,ANA,6.0,3.0,2022,home
20230201,BUF,CAR,1.0,5.0,2022,away
20230211,BUF,CGY,2.0,7.0,2022,away
20230221,BUF,TOR,3.0,6.0,2022,away
20230226,BUF,WSH,7.0,4.0,2022,home
20230228,BUF,CBJ,3.0,5.0,2022,away
20230304,BUF,TBL,5.0,3.0,2022,home
20230306,BUF,EDM,2.0,3.0,2022,away
20230309,BUF,DAL,4.0,10.0,2022,away
20230311,BUF,NYR,1.0,2.0,2022,away
20230319,BUF,BOS,0.0,7.0,2022,away
20230321,BUF,NSH,3.0,7.0,2022,away
20230324,BUF,NJD,5.0,4.0,2022,home
20230327,BUF,MTL,3.0,3.0,2022,away
20230331,BUF,NYR,3.0,2.0,2022,home
20230408,BUF,CAR,4.0,3.0,2022,home
20230413,BUF,OTT,4.0,3.0,2022,home
20231012,BUF,NYR,1.0,5.0,2023,away
20231017,BUF,TBL,3.0,2.0,2023,home
20231019,BUF,CGY,3.0,4.0,2023,away
20231021,BUF,NYI,3.0,1.0,2023,home
20231023,BUF,MTL,1.0,3.0,2023,away
20231029,BUF,COL,4.0,0.0,2023,home
20231103,BUF,PHI,1.0,5.0,2023,away
20231110,BUF,MIN,3.0,2.0,2023,home
20231114,BUF,BOS,2.0,5.0,2023,away
20231124,BUF,PIT,3.0,2.0,2023,home
20231203,BUF,NSH,1.0,2.0,2023,away
20231205,BUF,DET,3.0,5.0,2023,away
20231209,BUF,MTL,2.0,2.0,2023,away
20231211,BUF,ARI,5.0,2.0,2023,home
20231219,BUF,CBJ,4.0,9.0,2023,away
20231221,BUF,TOR,9.0,3.0,2023,home
20231227,BUF,BOS,1.0,4.0,2023,away
20231230,BUF,CBJ,3.0,2.0,2023,home
20240109,BUF,SEA,2.0,5.0,2023,away
20240111,BUF,OTT,5.0,3.0,2023,home
20240113,BUF,VAN,0.0,1.0,2023,away
20240115,BUF,SJS,3.0,0.0,2023,home
20240118,BUF,CHI,3.0,0.0,2023,home
20240120,BUF,TBL,1.0,3.0,2023,away
20240206,BUF,DAL,1.0,2.0,2023,away
20240210,BUF,STL,1.0,3.0,2023,away
20240213,BUF,LAK,7.0,0.0,2023,home
20240215,BUF,FLA,0.0,4.0,2023,away
20240219,BUF,ANA,3.0,4.0,2023,away
20240225,BUF,CAR,2.0,2.0,2023,away
20240302,BUF,VGK,7.0,2.0,2023,home
20240303,BUF,WPG,2.0,5.0,2023,away
20240309,BUF,EDM,2.0,2.0,2023,away
20240312,BUF,DET,7.0,3.0,2023,home
20240314,BUF,NYI,4.0,0.0,2023,home
20240327,BUF,OTT,2.0,6.0,2023,away
20240329,BUF,NJD,5.0,2.0,2023,home
20240330,BUF,TOR,0.0,3.0,2023,away
20240402,BUF,WSH,6.0,2.0,2023,home
20240405,BUF,PHI,4.0,2.0,2023,home
20240411,BUF,WSH,4.0,2.0,2023,home
20241004,BUF,NJD,1.0,4.0,2024,away
20241010,BUF,LAK,1.0,3.0,2024,away
20241012,BUF,FLA,5.0,2.0,2024,home
20241022,BUF,DAL,4.0,2.0,2024,home
20241026,BUF,DET,5.0,3.0,2024,home
20241028,BUF,FLA,2.0,5.0,2024,away
20241101,BUF,NYI,3.0,4.0,2024,away
20241105,BUF,OTT,5.0,1.0,2024,home
20241109,BUF,CGY,2.0,2.0,2024,away
20241111,BUF,MTL,5.0,7.0,2024,away
20241114,BUF,STL,4.0,3.0,2024,home
20241127,BUF,MIN,0.0,1.0,2024,away
20241129,BUF,VAN,3.0,4.0,2024,away
20241203,BUF,COL,4.0,5.0,2024,away
20241205,BUF,WPG,2.0,3.0,2024,away
20241207,BUF,UTA,2.0,5.0,2024,away
20241209,BUF,DET,5.0,5.0,2024,away
20241211,BUF,NYR,2.0,3.0,2024,away
20241220,BUF,TOR,3.0,6.0,2024,away
20241227,BUF,CHI,6.0,2.0,2024,home
20250106,BUF,WSH,3.0,3.0,2024,away
20250111,BUF,SEA,2.0,6.0,2024,away
20250115,BUF,CAR,4.0,2.0,2024,home
20250117,BUF,PIT,2.0,5.0,2024,away
20250128,BUF,BOS,7.0,2.0,2024,home
20250131,BUF,NSH,4.0,3.0,2024,home
20250202,BUF,NJD,4.0,3.0,2024,home
20250204,BUF,CBJ,3.0,2.0,2024,home
20250222,BUF,NYR,8.0,2.0,2024,home
20250225,BUF,ANA,3.0,2.0,2024,home
20250301,BUF,MTL,2.0,4.0,2024,away
20250304,BUF,SJS,2.0,6.0,2024,away
20250310,BUF,EDM,3.0,2.0,2024,home
20250315,BUF,VGK,3.0,3.0,2024,away
20250325,BUF,OTT,3.0,2.0,2024,home
20250327,BUF,PIT,7.0,3.0,2024,home
20250405,BUF,TBL,2.0,2.0,2024,away
20250406,BUF,BOS,6.0,3.0,2024,home
20250408,BUF,CAR,3.0,0.0,2024,home
20250415,BUF,TOR,0.0,4.0,2024,away
20250417,BUF,PHI,5.0,4.0,2024,home
20241008,UTA,CHI,5.0,2.0,2024,home
20241019,UTA,BOS,2.0,1.0,2024,home
20241022,UTA,OTT,0.0,4.0,2024,away
20241024,UTA,COL,1.0,5.0,2024,away
20241028,UTA,SJS,4.0,5.0,2024,away
20241030,UTA,CGY,5.0,1.0,2024,home
20241113,UTA,CAR,4.0,1.0,2024,home
20241115,UTA,VGK,2.0,4.0,2024,away
20241118,UTA,WSH,2.0,6.0,2024,away
20241129,UTA,EDM,3.0,4.0,2024,away
20241202,UTA,DAL,1.0,2.0,2024,away
20241210,UTA,MIN,4.0,4.0,2024,away
20241218,UTA,VAN,3.0,2.0,2024,home
20241222,UTA,ANA,4.0,4.0,2024,away
20241223,UTA,DAL,2.0,3.0,2024,away
20241227,UTA,COL,1.0,4.0,2024,away
20250108,UTA,FLA,1.0,4.0,2024,away
20250110,UTA,SJS,2.0,1.0,2024,home
20250111,UTA,NYI,1.0,2.0,2024,away
20250114,UTA,MTL,3.0,5.0,2024,away
20250116,UTA,NYR,3.0,5.0,2024,away
20250118,UTA,STL,4.0,2.0,2024,home
20250120,UTA,WPG,5.0,2.0,2024,home
20250129,UTA,PIT,2.0,3.0,2024,away
20250131,UTA,CBJ,2.0,3.0,2024,away
20250202,UTA,STL,1.0,2.0,2024,away
20250204,UTA,PHI,3.0,2.0,2024,home
20250223,UTA,VAN,2.0,1.0,2024,home
20250225,UTA,CHI,2.0,1.0,2024,home
20250227,UTA,MIN,6.0,1.0,2024,home
20250301,UTA,NJD,1.0,3.0,2024,away
20250310,UTA,TOR,3.0,3.0,2024,away
20250312,UTA,ANA,3.0,2.0,2024,home
20250320,UTA,BUF,5.0,2.0,2024,home
20250322,UTA,TBL,6.0,4.0,2024,home
20250324,UTA,DET,1.0,5.0,2024,away
20250401,UTA,CGY,3.0,1.0,2024,home
20250403,UTA,LAK,2.0,4.0,2024,away
20250405,UTA,WPG,4.0,1.0,2024,home
20250408,UTA,SEA,7.0,1.0,2024,home
20250410,UTA,NSH,3.0,3.0,2024,away
20211014,LAK,VGK,6.0,2.0,2021,home
20211016,LAK,MIN,2.0,3.0,2021,away
20211028,LAK,WPG,2.0,3.0,2021,away
20211030,LAK,MTL,5.0,2.0,2021,home
20211031,LAK,BUF,3.0,2.0,2021,home
20211103,LAK,STL,2.0,2.0,2021,away
20211105,LAK,NJD,3.0,2.0,2021,home
20211117,LAK,WSH,0.0,2.0,2021,away
20211120,LAK,CAR,4.0,5.0,2021,away
20211121,LAK,ARI,1.0,2.0,2021,away
20211124,LAK,TOR,2.0,6.0,2021,away
20211127,LAK,OTT,4.0,2.0,2021,home
20211130,LAK,ANA,4.0,4.0,2021,away
20211202,LAK,CGY,2.0,3.0,2021,away
20211209,LAK,DAL,4.0,0.0,2021,home
20211211,LAK,MIN,2.0,1.0,2021,home
20211228,LAK,VGK,3.0,6.0,2021,away
20211230,LAK,VAN,1.0,1.0,2021,away
20220101,LAK,PHI,6.0,3.0,2021,home
20220106,LAK,NSH,2.0,4.0,2021,away
20220108,LAK,DET,4.0,0.0,2021,home
20220110,LAK,NYR,3.0,1.0,2021,home
20220113,LAK,PIT,6.0,2.0,2021,home
20220118,LAK,TBL,4.0,6.0,2021,away
20220120,LAK,COL,1.0,4.0,2021,away
20220215,LAK,EDM,2.0,5.0,2021,away
20220226,LAK,NYI,5.0,2.0,2021,home
20220228,LAK,BOS,0.0,7.0,2021,away
20220310,LAK,SJS,3.0,4.0,2021,away
20220313,LAK,FLA,2.0,2.0,2021,away
20220315,LAK,COL,0.0,3.0,2021,away
20220317,LAK,SJS,3.0,0.0,2021,home
20220322,LAK,NSH,6.0,1.0,2021,home
20220324,LAK,CHI,3.0,3.0,2021,away
20220326,LAK,SEA,4.0,2.0,2021,home
20220328,LAK,SEA,1.0,6.0,2021,away
20220404,LAK,CGY,2.0,3.0,2021,away
20220407,LAK,EDM,2.0,3.0,2021,away
20220416,LAK,CBJ,2.0,1.0,2021,home
20220421,LAK,CHI,4.0,1.0,2021,home
20220423,LAK,ANA,4.0,2.0,2021,home
20221011,LAK,VGK,3.0,4.0,2022,away
20221013,LAK,SEA,1.0,4.0,2022,away
20221025,LAK,TBL,4.0,2.0,2022,home
20221027,LAK,WPG,4.0,6.0,2022,away
20221029,LAK,TOR,4.0,2.0,2022,home
20221105,LAK,FLA,5.0,4.0,2022,home
20221108,LAK,MIN,1.0,0.0,2022,home
20221110,LAK,CHI,2.0,1.0,2022,home
20221112,LAK,DET,4.0,3.0,2022,home
20221122,LAK,NYR,3.0,5.0,2022,away
20221127,LAK,OTT,2.0,3.0,2022,away
20221129,LAK,SEA,8.0,9.0,2022,away
20221201,LAK,ARI,5.0,3.0,2022,home
20221203,LAK,CAR,2.0,4.0,2022,away
20221217,LAK,SJS,2.0,2.0,2022,away
20221220,LAK,ANA,4.0,1.0,2022,home
20221222,LAK,CGY,4.0,3.0,2022,home
20221227,LAK,VGK,4.0,2.0,2022,home
20221231,LAK,PHI,2.0,4.0,2022,away
20230103,LAK,DAL,3.0,2.0,2022,home
20230105,LAK,BOS,2.0,5.0,2022,away
20230109,LAK,EDM,6.0,3.0,2022,home
20230111,LAK,SJS,4.0,3.0,2022,home
20230114,LAK,NJD,2.0,5.0,2022,away
20230119,LAK,DAL,0.0,4.0,2022,away
20230211,LAK,PIT,6.0,0.0,2022,home
20230213,LAK,BUF,5.0,2.0,2022,home
20230218,LAK,ARI,5.0,5.0,2022,away
20230302,LAK,MTL,3.0,2.0,2022,home
20230304,LAK,STL,4.0,2.0,2022,home
20230306,LAK,WSH,4.0,2.0,2022,home
20230311,LAK,NSH,1.0,1.0,2022,away
20230314,LAK,NYI,5.0,2.0,2022,home
20230316,LAK,CBJ,4.0,1.0,2022,home
20230318,LAK,VAN,2.0,2.0,2022,away
20230320,LAK,CGY,8.0,2.0,2022,home
20230325,LAK,WPG,4.0,1.0,2022,home
20230326,LAK,STL,7.0,6.0,2022,home
20230404,LAK,EDM,1.0,3.0,2022,away
20230408,LAK,COL,3.0,4.0,2022,away
20230410,LAK,VAN,3.0,0.0,2022,home
20231011,LAK,COL,2.0,5.0,2023,away
20231014,LAK,CAR,5.0,5.0,2023,away
20231021,LAK,BOS,2.0,4.0,2023,away
20231024,LAK,ARI,6.0,3.0,2023,home
20231028,LAK,VGK,3.0,3.0,2023,away
20231109,LAK,PIT,3.0,4.0,2023,away
20231111,LAK,PHI,2.0,4.0,2023,away
20231116,LAK,FLA,2.0,1.0,2023,home
20231118,LAK,STL,5.0,1.0,2023,home
20231125,LAK,MTL,4.0,0.0,2023,home
20231129,LAK,WSH,1.0,2.0,2023,away
20231203,LAK,COL,4.0,1.0,2023,home
20231213,LAK,WPG,2.0,5.0,2023,away
20231220,LAK,SEA,1.0,2.0,2023,away
20231223,LAK,CGY,5.0,3.0,2023,home
20231227,LAK,SJS,5.0,1.0,2023,home
20231230,LAK,EDM,2.0,2.0,2023,away
20240102,LAK,TOR,0.0,3.0,2023,away
20240104,LAK,DET,3.0,3.0,2023,away
20240118,LAK,NSH,1.0,2.0,2023,away
20240120,LAK,NYR,2.0,1.0,2023,home
20240122,LAK,SJS,3.0,3.0,2023,away
20240124,LAK,BUF,3.0,5.0,2023,away
20240210,LAK,EDM,4.0,0.0,2023,home
20240220,LAK,CBJ,5.0,1.0,2023,home
20240222,LAK,NSH,1.0,4.0,2023,away
20240224,LAK,ANA,2.0,2.0,2023,away
20240303,LAK,NJD,5.0,1.0,2023,home
20240305,LAK,VAN,1.0,2.0,2023,away
20240307,LAK,OTT,4.0,3.0,2023,home
20240309,LAK,DAL,1.0,4.0,2023,away
20240311,LAK,NYI,3.0,0.0,2023,home
20240319,LAK,CHI,6.0,2.0,2023,home
20240320,LAK,MIN,6.0,0.0,2023,home
20240323,LAK,TBL,4.0,3.0,2023,home
20240403,LAK,SEA,5.0,2.0,2023,home
20240406,LAK,VAN,6.0,3.0,2023,home
20240411,LAK,CGY,4.0,1.0,2023,home
20240413,LAK,ANA,3.0,1.0,2023,home
20240415,LAK,MIN,1.0,3.0,2023,away
20240418,LAK,CHI,5.0,4.0,2023,home
20241024,LAK,SJS,3.0,2.0,2024,home
20241026,LAK,UTA,3.0,2.0,2024,home
20241030,LAK,VGK,6.0,3.0,2024,home
20241102,LAK,CHI,3.0,3.0,2024,away
20241107,LAK,VAN,2.0,4.0,2024,away
20241109,LAK,CBJ,5.0,2.0,2024,home
20241116,LAK,DET,4.0,1.0,2024,home
20241120,LAK,BUF,0.0,1.0,2024,away
20241123,LAK,SEA,2.0,1.0,2024,home
20241127,LAK,WPG,4.0,1.0,2024,home
20241130,LAK,OTT,5.0,2.0,2024,home
20241204,LAK,DAL,3.0,2.0,2024,home
20241207,LAK,MIN,4.0,1.0,2024,home
20241228,LAK,EDM,4.0,3.0,2024,home
20241229,LAK,PHI,5.0,4.0,2024,home
20250101,LAK,NJD,3.0,0.0,2024,home
20250104,LAK,TBL,2.0,1.0,2024,home
20250120,LAK,PIT,1.0,5.0,2024,away
20250122,LAK,FLA,2.0,1.0,2024,home
20250205,LAK,MTL,6.0,3.0,2024,home
20250207,LAK,DAL,4.0,4.0,2024,away
20250208,LAK,ANA,1.0,1.0,2024,away
20250222,LAK,UTA,5.0,3.0,2024,home
20250224,LAK,VGK,5.0,2.0,2024,home
20250226,LAK,VAN,2.0,3.0,2024,away
20250305,LAK,STL,2.0,2.0,2024,away
20250308,LAK,STL,2.0,1.0,2024,home
20250311,LAK,NYI,4.0,1.0,2024,home
20250313,LAK,WSH,3.0,0.0,2024,home
20250315,LAK,NSH,1.0,0.0,2024,home
20250322,LAK,CAR,7.0,2.0,2024,home
20250323,LAK,BOS,7.0,2.0,2024,home
20250325,LAK,NYR,3.0,1.0,2024,home
20250329,LAK,TOR,1.0,3.0,2024,away
20250330,LAK,SJS,8.0,1.0,2024,home
20250401,LAK,WPG,4.0,1.0,2024,home
20250405,LAK,EDM,3.0,0.0,2024,home
20250407,LAK,SEA,1.0,2.0,2024,away
20250410,LAK,ANA,6.0,1.0,2024,home
20250412,LAK,COL,5.0,4.0,2024,home
20250417,LAK,CGY,1.0,5.0,2024,away
20220506,LAK,EDM,2.0,8.0,2021,away
20220508,LAK,EDM,4.0,0.0,2021,home
20220512,LAK,EDM,2.0,4.0,2021,away
20230421,LAK,EDM,3.0,2.0,2022,home
20230423,LAK,EDM,4.0,5.0,2022,away
20230429,LAK,EDM,4.0,5.0,2022,away
20240426,LAK,EDM,1.0,6.0,2023,away
20240428,LAK,EDM,0.0,1.0,2023,away
20250421,LAK,EDM,6.0,5.0,2024,home
20250423,LAK,EDM,6.0,2.0,2024,home
20250429,LAK,EDM,1.0,3.0,2024,away
20210114,ARI,S.J,3.0,3.0,2020,away
20210116,ARI,S.J,5.0,3.0,2020,home
20210122,ARI,VGK,5.0,2.0,2020,home
20210124,ARI,VGK,0.0,1.0,2020,away
20210126,ARI,ANA,0.0,1.0,2020,away
20210128,ARI,ANA,3.0,2.0,2020,home
20210212,ARI,STL,1.0,4.0,2020,away
20210213,ARI,STL,4.0,5.0,2020,away
20210215,ARI,STL,1.0,0.0,2020,home
20210218,ARI,L.A,2.0,2.0,2020,away
20210220,ARI,L.A,2.0,4.0,2020,away
20210222,ARI,ANA,4.0,3.0,2020,home
20210224,ARI,ANA,3.0,3.0,2020,away
20210226,ARI,COL,2.0,3.0,2020,away
